Method,ReleaseId,LOC,ParamCount,Statements,Cyclomatic,Nesting,Cognitive,Smells,Modifications,Authors,NameLength,TSLC,FanOut,Buggy,File
getSubscribeResponseHandler,4.2.0,8,1,0,1,3,4,0,0,0,27,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java
startDelivery,4.2.0,13,2,0,1,3,4,0,0,0,13,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java
stopDelivery,4.2.0,9,1,0,1,3,4,0,0,0,12,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java
asyncCloseSubscription,4.2.0,11,3,0,1,4,5,0,0,0,22,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java
getSubscriptionEventEmitter,4.2.0,6,0,0,1,2,3,0,0,0,27,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java
isClosed,4.2.0,6,0,0,1,1,2,0,0,0,8,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java
close,4.2.0,4,0,0,1,1,2,0,0,0,5,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java
publish,4.2.0,44,2,16,10,13,23,1,11,4,7,113,12,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java
asyncPublish,4.2.0,3,4,1,1,7,8,0,11,4,12,113,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java
asyncPublishWithResponse,4.2.0,4,4,1,1,6,7,0,11,4,24,113,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java
asyncPublishWithResponseImpl,4.2.0,7,4,3,2,8,10,1,11,4,28,113,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java
operationFinished,4.2.0,8,2,2,2,8,10,0,11,4,17,113,3,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java
operationFailed,4.2.0,4,2,1,1,5,6,0,11,4,15,113,1,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java
getHostFromChannel,4.2.0,12,1,1,1,6,7,0,3,2,18,88,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java
buildPubSubRequest,4.2.0,46,2,18,8,10,18,1,3,2,18,88,17,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java
buildPublishRequest,4.2.0,6,1,3,1,7,8,1,3,2,19,88,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java
buildSubscribeRequest,4.2.0,18,1,9,2,8,10,1,3,2,21,88,12,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java
buildUnsubscribeRequest,4.2.0,7,1,3,1,7,8,1,3,2,23,88,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java
buildCloseSubscriptionRequest,4.2.0,7,1,3,1,7,8,1,3,2,29,88,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java
buildConsumeRequest,4.2.0,25,3,10,1,7,8,0,3,2,19,88,11,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java
options2Preferences,4.2.0,28,1,6,6,8,14,1,3,2,19,88,14,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java
create,4.2.0,3,1,1,1,5,6,0,10,2,6,72,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java
create,4.2.0,3,2,1,1,5,6,0,10,2,6,72,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java
getConfiguration,4.2.0,3,0,1,1,4,5,0,10,2,16,72,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java
getHChannelManager,4.2.0,3,0,1,1,4,5,0,10,2,18,72,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java
getSubscriber,4.2.0,3,0,1,1,4,5,0,10,2,13,72,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java
setSubscriber,4.2.0,5,1,1,1,5,6,0,10,2,13,72,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java
getPublisher,4.2.0,3,0,1,1,4,5,0,10,2,12,72,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java
close,4.2.0,14,0,4,2,7,9,0,10,2,5,72,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java
addSubscriptionListener,4.2.0,3,1,1,1,5,6,0,0,0,23,113,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java
removeSubscriptionListener,4.2.0,3,1,1,1,5,6,0,0,0,26,113,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java
emitSubscriptionEvent,4.2.0,5,3,1,2,7,9,0,0,0,21,113,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java
addChannel,4.2.0,35,2,10,3,9,12,0,1,1,10,16,9,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java
replaceChannel,4.2.0,45,3,16,7,11,18,0,1,1,14,16,14,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java
getChannel,4.2.0,9,1,1,1,5,6,0,1,1,10,16,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java
removeChannel,4.2.0,10,1,1,1,5,6,0,1,1,13,16,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java
removeChannel,4.2.0,10,2,1,1,5,6,0,1,1,13,16,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java
getChannels,4.2.0,8,0,1,1,5,6,0,1,1,11,16,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java
close,4.2.0,20,0,8,3,8,11,0,1,1,5,16,9,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java
hasMessageHandler,4.2.0,3,0,1,1,5,6,0,1,1,17,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java
getMessageHandler,4.2.0,3,0,1,1,4,5,0,1,1,17,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java
hasMessageFilter,4.2.0,3,0,1,1,5,6,0,1,1,16,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java
getMessageFilter,4.2.0,3,0,1,1,4,5,0,1,1,16,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java
deliver,4.2.0,12,5,4,3,8,11,0,1,1,7,113,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java
submitOp,4.2.0,7,1,0,1,3,4,0,0,0,8,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java
getChannel,4.2.0,4,0,0,1,2,3,0,0,0,10,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java
close,4.2.0,4,0,0,1,1,2,0,0,0,5,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java
close,4.2.0,7,1,0,1,2,3,0,0,0,5,113,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java
operationFinished,4.2.0,4,2,1,1,5,6,0,1,1,17,52,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java
operationFailed,4.2.0,4,2,1,1,5,6,0,1,1,15,52,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java
addSubscriptionListener,4.2.0,3,1,1,1,6,7,0,16,3,23,113,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
removeSubscriptionListener,4.2.0,3,1,1,1,6,7,0,16,3,26,113,2,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
subUnsub,4.2.0,51,4,17,11,15,26,2,16,3,8,113,23,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
asyncSubUnsub,4.2.0,21,6,7,6,15,21,2,16,3,13,113,25,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
subscribe,4.2.0,4,3,2,1,9,10,0,16,3,9,113,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
subscribe,4.2.0,3,3,1,1,5,6,0,16,3,9,113,1,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
subscribe,4.2.0,16,4,4,3,11,14,0,16,3,9,113,4,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
asyncSubscribe,4.2.0,4,5,2,1,9,10,0,16,3,14,113,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
asyncSubscribe,4.2.0,3,5,1,1,5,6,0,16,3,14,113,1,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
asyncSubscribe,4.2.0,9,6,3,2,13,15,0,16,3,14,113,4,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
unsubscribe,4.2.0,3,2,1,1,5,6,0,16,3,11,113,1,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
unsubscribe,4.2.0,22,3,5,3,11,14,0,16,3,11,113,5,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
asyncUnsubscribe,4.2.0,3,4,1,1,7,8,0,16,3,16,113,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
asyncUnsubscribe,4.2.0,3,5,1,1,7,8,0,16,3,16,113,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
doAsyncUnsubscribe,4.2.0,22,5,5,2,13,15,1,16,3,18,113,6,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
operationFinished,4.2.0,4,2,1,1,6,7,0,16,3,17,113,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
operationFailed,4.2.0,4,2,1,1,5,6,0,16,3,15,113,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
isValidSubscriberId,4.2.0,8,2,2,5,9,14,1,16,3,19,113,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
consume,4.2.0,12,3,5,3,11,14,0,16,3,7,113,6,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
hasSubscription,4.2.0,13,2,3,2,9,11,0,16,3,15,113,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
getSubscriptionList,4.2.0,5,1,1,1,3,4,0,16,3,19,113,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
startDelivery,4.2.0,5,3,3,1,7,8,0,16,3,13,113,2,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
startDeliveryWithFilter,4.2.0,9,4,5,3,7,10,1,16,3,23,113,2,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
stopDelivery,4.2.0,5,2,3,1,7,8,0,16,3,12,113,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
closeSubscription,4.2.0,16,2,6,4,13,17,1,16,3,17,113,5,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
asyncCloseSubscription,4.2.0,3,4,1,1,7,8,0,16,3,22,113,1,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
doAsyncCloseSubscription,4.2.0,14,4,5,2,7,9,1,16,3,24,113,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java
getPublisher,4.2.0,6,0,0,1,2,3,0,0,0,12,428,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java
getSubscriber,4.2.0,6,0,0,1,2,3,0,0,0,13,428,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java
close,4.2.0,4,0,0,1,1,2,0,0,0,5,428,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java
subscribe,4.2.0,27,3,0,1,3,4,0,7,3,9,36,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
asyncSubscribe,4.2.0,25,5,0,1,4,5,0,7,3,14,36,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
subscribe,4.2.0,26,3,0,1,3,4,0,7,3,9,36,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
asyncSubscribe,4.2.0,53,5,0,1,4,5,0,7,3,14,36,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
unsubscribe,4.2.0,20,2,0,1,3,4,0,7,3,11,36,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
asyncUnsubscribe,4.2.0,17,4,0,1,4,5,0,7,3,16,36,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
consume,4.2.0,16,3,0,1,3,4,0,7,3,7,36,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
hasSubscription,4.2.0,16,2,0,1,3,4,0,7,3,15,36,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
getSubscriptionList,4.2.0,13,1,0,1,3,4,0,7,3,19,36,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
startDelivery,4.2.0,16,3,0,1,3,4,0,7,3,13,36,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
startDeliveryWithFilter,4.2.0,21,4,0,1,3,4,0,7,3,23,36,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
stopDelivery,4.2.0,11,2,0,1,3,4,0,7,3,12,36,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
closeSubscription,4.2.0,14,2,0,1,3,4,0,7,3,17,36,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
asyncCloseSubscription,4.2.0,16,4,0,1,4,5,0,7,3,22,36,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
addSubscriptionListener,4.2.0,9,1,0,1,3,4,0,7,3,23,36,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
removeSubscriptionListener,4.2.0,7,1,0,1,3,4,0,7,3,26,36,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java
deliver,4.2.0,16,5,0,1,4,5,0,2,1,7,428,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java
publish,4.2.0,14,2,0,1,3,4,0,3,2,7,49,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java
asyncPublish,4.2.0,16,4,0,1,4,5,0,3,2,12,49,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java
asyncPublishWithResponse,4.2.0,19,4,0,1,5,6,0,3,2,24,49,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java
equals,4.2.0,9,1,4,4,7,11,0,1,1,6,501,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java
hashCode,4.2.0,4,0,1,1,4,5,0,1,1,8,501,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java
toString,4.2.0,9,0,4,3,8,11,0,1,1,8,501,6,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java
getTopic,4.2.0,3,0,1,1,4,5,0,1,1,8,501,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java
getSubscriberId,4.2.0,3,0,1,1,4,5,0,1,1,15,501,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java
toString,4.2.0,11,0,4,3,10,13,0,2,2,8,113,6,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java
setCallback,4.2.0,3,1,1,1,5,6,0,5,3,11,4,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java
getCallback,4.2.0,3,0,1,1,4,5,0,5,3,11,4,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java
operationFinishedToCallback,4.2.0,3,2,1,1,5,6,0,5,3,27,4,1,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java
isResubscribeRequest,4.2.0,3,0,1,1,5,6,0,5,3,20,4,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java
getOriginalChannelForResubscribe,4.2.0,3,0,1,1,4,5,0,5,3,32,4,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java
setOriginalChannelForResubscribe,4.2.0,3,1,1,1,5,6,0,5,3,32,4,0,1,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java
clearServersList,4.2.0,10,0,3,4,6,10,0,5,3,16,4,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java
toString,4.2.0,39,0,17,17,11,28,0,5,3,8,4,44,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java
getDefaultServerHedwigSocketAddress,4.2.0,9,0,2,2,8,10,0,5,2,35,72,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java
getDefaultServerHost,4.2.0,8,0,2,2,6,8,0,5,2,20,72,5,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java
getMaximumMessageSize,4.2.0,3,0,1,1,6,7,0,5,2,21,72,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java
getMaximumServerRedirects,4.2.0,7,0,1,2,5,7,0,5,2,25,72,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java
isAutoSendConsumeMessageEnabled,4.2.0,9,0,1,1,5,6,0,5,2,31,72,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java
