Method,ReleaseId,LOC,ParamCount,Statements,Cyclomatic,Nesting,Cognitive,Smells,Modifications,Authors,NameLength,TSLC,FanOut,Buggy,File,CommitHash
terminateConnection,3.0.0,3,0,1,1,5,6,2,0,0,19,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
resetCounters,3.0.0,3,0,1,1,5,6,2,0,0,13,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
toString,3.0.0,4,0,1,1,9,10,2,0,0,8,-1,3,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
getOutstandingRequests,3.0.0,3,0,1,1,5,6,2,0,0,22,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
getPacketsReceived,3.0.0,3,0,1,1,5,6,2,0,0,18,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
getPacketsSent,3.0.0,3,0,1,1,5,6,2,0,0,14,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
getSessionTimeout,3.0.0,3,0,1,1,5,6,2,0,0,17,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
getMinLatency,3.0.0,3,0,1,1,5,6,2,0,0,13,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
getAvgLatency,3.0.0,3,0,1,1,5,6,2,0,0,13,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
getMaxLatency,3.0.0,3,0,1,1,5,6,2,0,0,13,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
getLastOperation,3.0.0,3,0,1,1,5,6,2,0,0,16,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
getLastCxid,3.0.0,3,0,1,1,7,8,2,0,0,11,-1,2,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
getLastZxid,3.0.0,3,0,1,1,7,8,2,0,0,11,-1,2,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
getLastResponseTime,3.0.0,3,0,1,1,7,8,2,0,0,19,-1,3,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
getLastLatency,3.0.0,3,0,1,1,5,6,2,0,0,14,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,UNKNOWN
start,3.0.0,26,0,7,5,17,22,4,0,0,5,-1,9,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ContainerManager.java,UNKNOWN
run,3.0.0,12,0,5,3,9,12,3,0,0,3,-1,6,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ContainerManager.java,UNKNOWN
stop,3.0.0,10,0,3,2,7,9,3,0,0,4,-1,3,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ContainerManager.java,UNKNOWN
checkContainers,3.0.0,22,0,10,4,11,15,10,0,0,15,-1,9,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ContainerManager.java,UNKNOWN
postDeleteRequest,3.0.0,4,1,1,1,5,6,3,0,0,17,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ContainerManager.java,UNKNOWN
getMinIntervalMs,3.0.0,4,0,1,1,7,8,2,0,0,16,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ContainerManager.java,UNKNOWN
getCandidates,3.0.0,42,0,9,13,17,30,17,0,0,13,-1,22,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ContainerManager.java,UNKNOWN
getElapsed,3.0.0,4,1,1,1,7,8,4,0,0,10,-1,2,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ContainerManager.java,UNKNOWN
commandRun,3.0.0,13,0,5,3,13,16,5,0,0,10,-1,10,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/StatResetCommand.java,UNKNOWN
commandRun,3.0.0,11,0,3,3,13,16,5,0,0,10,-1,9,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/DigestCommand.java,UNKNOWN
resetWhiteList,3.0.0,5,0,2,1,5,6,2,0,0,14,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/FourLetterCommands.java,UNKNOWN
getCommandString,3.0.0,6,1,1,1,5,6,3,0,0,16,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/FourLetterCommands.java,UNKNOWN
isKnown,3.0.0,9,1,1,1,5,6,3,0,0,7,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/FourLetterCommands.java,UNKNOWN
isEnabled,3.0.0,42,1,12,8,14,22,13,0,0,9,-1,21,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/FourLetterCommands.java,UNKNOWN
commandRun,3.0.0,4,0,1,1,5,6,2,0,0,10,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/RuokCommand.java,UNKNOWN
commandRun,3.0.0,4,0,1,1,5,6,2,0,0,10,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/SetTraceMaskCommand.java,UNKNOWN
execute,3.0.0,13,5,6,2,7,9,8,0,0,7,-1,4,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/CommandExecutor.java,UNKNOWN
getCommand,3.0.0,33,3,16,18,21,39,24,0,0,10,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/CommandExecutor.java,UNKNOWN
commandRun,3.0.0,10,0,3,3,8,11,3,0,0,10,-1,4,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/IsroCommand.java,UNKNOWN
commandRun,3.0.0,4,0,1,1,5,6,2,0,0,10,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/NopCommand.java,UNKNOWN
commandRun,3.0.0,30,0,17,6,13,19,9,0,0,10,-1,25,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/StatCommand.java,UNKNOWN
commandRun,3.0.0,10,0,4,2,7,9,2,0,0,10,-1,6,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/MonitorCommand.java,UNKNOWN
print,3.0.0,13,2,4,5,13,18,5,0,0,5,-1,6,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/MonitorCommand.java,UNKNOWN
output,3.0.0,6,2,4,1,5,6,5,0,0,6,-1,4,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/MonitorCommand.java,UNKNOWN
commandRun,3.0.0,10,0,5,2,8,10,4,0,0,10,-1,7,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/EnvCommand.java,UNKNOWN
commandRun,3.0.0,16,0,6,4,10,14,7,0,0,10,-1,8,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/WatchCommand.java,UNKNOWN
commandRun,3.0.0,8,0,2,2,7,9,3,0,0,10,-1,3,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/ConfCommand.java,UNKNOWN
commandRun,3.0.0,9,0,4,2,7,9,2,0,0,10,-1,6,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/DirsCommand.java,UNKNOWN
commandRun,3.0.0,12,0,4,3,9,12,4,0,0,10,-1,6,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/ConsCommand.java,UNKNOWN
commandRun,3.0.0,5,0,2,1,7,8,3,0,0,10,-1,2,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/TraceMaskCommand.java,UNKNOWN
commandRun,3.0.0,9,0,3,2,7,9,3,0,0,10,-1,4,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/CnxnStatResetCommand.java,UNKNOWN
start,3.0.0,3,0,1,1,4,5,2,0,0,5,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/AbstractFourLetterCommand.java,UNKNOWN
run,3.0.0,9,0,3,2,8,10,2,0,0,3,-1,3,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/AbstractFourLetterCommand.java,UNKNOWN
setZkServer,3.0.0,3,1,1,1,5,6,3,0,0,11,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/AbstractFourLetterCommand.java,UNKNOWN
isZKServerRunning,3.0.0,6,0,1,2,6,8,3,0,0,17,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/AbstractFourLetterCommand.java,UNKNOWN
setFactory,3.0.0,3,1,1,1,5,6,3,0,0,10,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/AbstractFourLetterCommand.java,UNKNOWN
commandRun,3.0.0,1,0,0,1,2,3,2,0,0,10,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/AbstractFourLetterCommand.java,UNKNOWN
commandRun,3.0.0,16,0,7,3,11,14,3,0,0,10,-1,9,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/command/DumpCommand.java,UNKNOWN
hasNext,3.0.0,4,0,1,1,4,5,2,0,0,7,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/TxnLogProposalIterator.java,UNKNOWN
next,3.0.0,20,0,9,2,11,13,6,0,0,4,-1,8,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/TxnLogProposalIterator.java,UNKNOWN
remove,3.0.0,4,0,1,1,5,6,2,0,0,6,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/TxnLogProposalIterator.java,UNKNOWN
close,3.0.0,13,0,2,3,10,13,2,0,0,5,-1,2,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/TxnLogProposalIterator.java,UNKNOWN
isInitialized,3.0.0,8,0,1,1,4,5,2,0,0,13,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
clear,3.0.0,24,0,10,1,7,8,3,0,0,5,-1,7,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getDataTree,3.0.0,7,0,1,1,4,5,2,0,0,11,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getmaxCommittedLog,3.0.0,7,0,1,1,4,5,2,0,0,18,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getminCommittedLog,3.0.0,9,0,1,1,4,5,2,0,0,18,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getLogLock,3.0.0,8,0,1,1,4,5,2,0,0,10,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getCommittedLog,3.0.0,16,0,7,2,10,12,4,0,0,15,-1,5,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getDataTreeLastProcessedZxid,3.0.0,7,0,1,1,5,6,2,0,0,28,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getSessions,3.0.0,7,0,1,1,5,6,2,0,0,11,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getSessionCount,3.0.0,6,0,1,1,5,6,2,0,0,15,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getSessionWithTimeOuts,3.0.0,7,0,1,1,4,5,2,0,0,22,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
onTxnLoaded,3.0.0,3,3,1,1,5,6,5,0,0,11,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
loadDataBase,3.0.0,15,0,7,1,8,9,7,0,0,12,-1,8,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
fastForwardDataBase,3.0.0,10,0,3,1,7,8,3,0,0,19,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
addCommittedProposal,3.0.0,5,3,3,1,8,9,8,0,0,20,-1,5,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
addCommittedProposal,3.0.0,25,1,10,3,11,14,9,0,0,20,-1,10,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
isTxnLogSyncEnabled,3.0.0,9,0,4,2,7,9,3,0,0,19,-1,2,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
calculateTxnLogSizeLimit,3.0.0,12,0,5,3,10,13,4,0,0,24,-1,3,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getProposalsFromTxnLog,3.0.0,44,2,16,9,12,21,10,0,0,22,-1,14,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
aclForNode,3.0.0,3,1,1,1,5,6,4,0,0,10,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
removeCnxn,3.0.0,7,1,1,1,5,6,3,0,0,10,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
killSession,3.0.0,8,2,1,1,5,6,4,0,0,11,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
dumpEphemerals,3.0.0,7,1,1,1,5,6,3,0,0,14,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getEphemerals,3.0.0,3,0,1,1,5,6,2,0,0,13,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getNodeCount,3.0.0,7,0,1,1,5,6,2,0,0,12,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getEphemerals,3.0.0,8,1,1,1,5,6,3,0,0,13,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
setlastProcessedZxid,3.0.0,7,1,1,1,6,7,4,0,0,20,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
processTxn,3.0.0,11,3,1,1,5,6,5,0,0,10,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
statNode,3.0.0,10,2,1,1,5,6,4,0,0,8,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getNode,3.0.0,8,1,1,1,5,6,3,0,0,7,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getData,3.0.0,10,3,1,1,5,6,5,0,0,7,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
setWatches,3.0.0,13,7,1,1,5,6,10,0,0,10,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
addWatch,3.0.0,13,3,1,1,5,6,5,0,0,8,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getACL,3.0.0,10,2,1,1,5,6,4,0,0,6,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getChildren,3.0.0,11,3,1,1,5,6,5,0,0,11,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getAllChildrenNumber,3.0.0,6,1,1,1,5,6,3,0,0,20,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
isSpecialPath,3.0.0,8,1,1,1,5,6,3,0,0,13,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getAclSize,3.0.0,7,0,1,1,5,6,2,0,0,10,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
truncateLog,3.0.0,16,1,5,2,7,9,5,0,0,11,-1,3,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
deserializeSnapshot,3.0.0,10,1,3,1,5,6,4,0,0,19,-1,4,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
deserializeSnapshot,3.0.0,29,2,8,4,8,12,4,0,0,19,-1,11,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
serializeSnapshot,3.0.0,9,1,1,1,5,6,4,0,0,17,-1,3,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
append,3.0.0,12,1,3,2,7,9,5,0,0,6,-1,2,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
rollLog,3.0.0,7,0,2,1,5,6,2,0,0,7,-1,2,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
commit,3.0.0,7,0,1,1,5,6,2,0,0,6,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
close,3.0.0,7,0,1,1,5,6,2,0,0,5,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
initConfigInZKDatabase,3.0.0,16,1,5,4,9,13,5,0,0,22,-1,9,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
setSnapshotSizeFactor,3.0.0,7,1,1,1,5,6,4,0,0,21,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
containsWatcher,3.0.0,13,3,1,1,5,6,5,0,0,15,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
removeWatch,3.0.0,13,3,1,1,5,6,5,0,0,11,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
createDataTree,3.0.0,4,0,1,1,5,6,2,0,0,14,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
resetTxnCount,3.0.0,7,0,2,1,5,6,2,0,0,13,-1,2,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getTxnCount,3.0.0,6,0,1,1,5,6,2,0,0,11,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
getTxnSize,3.0.0,6,0,1,1,5,6,2,0,0,10,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
compareDigest,3.0.0,3,3,1,1,5,6,5,0,0,13,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,UNKNOWN
calculateDigest,3.0.0,64,3,19,5,7,12,14,0,0,15,-1,27,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/DigestCalculator.java,UNKNOWN
calculateDigest,3.0.0,10,2,3,2,9,11,5,0,0,15,-1,6,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/DigestCalculator.java,UNKNOWN
getDigestVersion,3.0.0,6,0,1,1,4,5,3,0,0,16,-1,0,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/DigestCalculator.java,UNKNOWN
setOutstandingHandshakeLimit,3.0.0,5,1,3,3,8,11,3,0,0,28,-1,1,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/NettyServerCnxnFactory.java,UNKNOWN
decode,3.0.0,14,3,3,5,11,16,9,0,0,6,-1,7,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/NettyServerCnxnFactory.java,UNKNOWN
handleNonSsl,3.0.0,12,1,3,2,8,10,5,0,0,12,-1,6,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/NettyServerCnxnFactory.java,UNKNOWN
newSslHandler,3.0.0,9,2,6,1,10,11,8,0,0,13,-1,9,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/NettyServerCnxnFactory.java,UNKNOWN
newNonSslHandler,3.0.0,10,1,6,1,10,11,5,0,0,16,-1,11,NO,/Users/colaf/Documents/ISW2/zookeeper/zookeeper/zookeeper-server/src/main/java/org/apache/zookeeper/server/NettyServerCnxnFactory.java,UNKNOWN
